date,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,RESIDUALS,residuals_36,residuals_48,residuals_60,OT
2020-03-31 00:00:00,1.5924,1.53951,2585,3934,22433,3307,-123860.78048343211,35583.31050571753,919996.6419483458,273184.59254866885,1457151
2020-04-07 00:00:00,1.4767,1.43551,2413,4546,22702,3336,-2440.756388042122,161787.06066132805,1039299.9768011748,400656.7855322301,1581455
2020-04-14 00:00:00,1.29451,1.26458,2380,4055,19186,3313,-69606.69276005449,99993.7359933334,970530.6229875204,339616.07394038374,1517183
2020-04-21 00:00:00,1.2526,1.21119,2566,4049,18337,3338,-75656.38494185917,99817.58247981592,963295.1263613298,339686.1000075424,1513962
2020-04-28 00:00:00,1.10043,1.1221,2558,3937,16877,3344,-88239.35852375068,93509.22637059772,949838.2007590402,333131.71231021103,1504061
2020-05-05 00:00:00,1.17828,1.08335,2632,3997,16033,3310,-114814.76999626076,73511.90720773838,922598.5876479952,312414.1194438855,1479946
2020-05-12 00:00:00,1.02473,0.977093,2554,3726,14054,3260,-158589.52193396143,36530.538771074265,878277.8403243114,274259.05498967273,1438348
2020-05-19 00:00:00,0.990461,0.909742,2317,3143,12567,3261,-217400.44628416235,-15349.39579325216,818959.032194288,220774.9428181881,1381381
2020-05-26 00:00:00,0.862614,0.8613219999999999,2534,3525,13244,3271,-62618.036990932655,146432.89409903972,973201.3897239086,380547.05398941785,1537636
2020-06-02 00:00:00,0.839059,0.846722,2756,3528,12913,3258,-76267.30783868092,139791.09852370876,958917.851549314,371514.6487659463,1525058
2020-06-09 00:00:00,0.895958,0.908885,3203,3778,13979,3254,-63934.57100145984,159084.2704817555,970467.5560216032,388063.09941108106,1538038
2020-06-16 00:00:00,0.910926,0.941625,3478,3796,14389,3177,-74076.85300577013,155807.18320572723,959346.2601191124,381713.9913834096,1528103
2020-06-23 00:00:00,0.946945,0.972185,3734,3818,14999,3066,-59124.4529775409,177487.60481765145,973083.69320193,400022.2021950842,1542813
2020-06-30 00:00:00,0.963716,1.01376,3955,3843,15307,3027,-91313.37512514112,151853.51176678296,939410.8495097468,370742.9585367851,1509928
